gene,rho,p_spin,p_fdr,p_maxt
CCDC174,0.30792158179757345,0.0938906109389061,0.20429531514933613,1.0
NSMAF,0.30790059191469704,0.1362863713628637,0.2563935414160325,1.0
NME5,0.3075227740229209,0.19928007199280073,0.32842246501606825,1.0
SULT4A1,0.3075227740229209,0.023897610238976102,0.09672541980630432,1.0
CKMT1A,0.30748079425716807,0.040195980401959805,0.12867411088607333,1.0
RAB40A,0.3074388144914151,0.12208779122087791,0.23979855535573205,1.0
MED23,0.3073758448427858,0.09659034096590341,0.20763674753600875,1.0
CA12,0.3072289156626506,0.09579042095790422,0.20678652652606963,1.0
RPS6KC1,0.3072079257797741,0.10008999100089991,0.21277445426189087,1.0
ZNF175,0.30716594601402114,0.07479252074792521,0.18079377060718133,1.0
LOC728024,0.30710297636539186,0.13038696130386962,0.24964253449842236,1.0
FOXC1,0.3070819864825154,0.040995900409959006,0.129660830708373,1.0
RTN2,0.30689307753662737,0.0690930906909309,0.1726764436622483,1.0
LRRC34,0.30680911800512156,0.12918708129187081,0.24827484678242273,1.0
TUBGCP5,0.3067671382393686,0.0893910608939106,0.19873317016124475,1.0
RAB11FIP2,0.3067461483564921,0.1498850114988501,0.2730035711698362,1.0
MICAL3,0.30668317870786277,0.12758724127587243,0.24649726463121954,1.0
ADRB1,0.3066831787078627,0.15308469153084692,0.2760779647405587,1.0
SPP1,0.30645228999622176,0.0680931906809319,0.17123763033532713,1.0
SPRTN,0.30636833046471595,0.08639136086391361,0.19506085894207162,1.0
WDR91,0.30634734058183954,0.04409559044095591,0.13474628632754254,1.0
UCHL5,0.3063053608160866,0.053894610538946106,0.1503716489027707,1.0
LYST,0.3062843709332101,0.14128587141285873,0.26244664981710925,1.0
PHYHIP,0.3061164518701985,0.0514948505149485,0.1475403449569126,1.0
HAUS6,0.30603249233869273,0.0182981701829817,0.08480179172415085,1.0
CHADL,0.3060115024558162,0.050294970502949704,0.14546094410166827,1.0
PPP2R2D,0.3059905125729398,0.08839116088391161,0.197598427274731,1.0
KCNH4,0.3059485328071869,0.19888011198880112,0.3283276924137117,1.0
PDAP1,0.30584358339280465,0.08509149085091491,0.19332101150074568,1.0
NCK2,0.3058225935099282,0.047295270472952705,0.14022215868865376,1.0
KIAA1107,0.3056546744469166,0.06459354064593541,0.1666439477814748,1.0
HPF1,0.30561269468116364,0.04709529047095291,0.1398996428784697,1.0
CYFIP1,0.305444775618152,0.10358964103589641,0.21696683417403753,1.0
ADAMTS5,0.30542378573527557,0.1095890410958904,0.22459019447761577,1.0
ZFY,0.3052558666722639,0.042695730426957304,0.13210014214391388,1.0
ZNF598,0.3051719071407581,0.08049195080491951,0.18719625914910026,1.0
SPOCK2,0.3049200285462407,0.035396460353964605,0.11928420514714787,1.0
MXD1,0.30458419042021745,0.13958604139586042,0.26036598674762873,1.0
DPH3,0.3043323118256999,0.06979302069793021,0.17346483109304106,1.0
HOXD9,0.30376558498803574,0.0715928407159284,0.17639482437878923,1.0
MPDU1,0.30363964569077706,0.10628937106289371,0.22039455962487017,1.0
MOK,0.303639645690777,0.1481851814818518,0.27048556448496036,1.0
KLK6,0.30357667604214766,0.06079392060793921,0.1605679652420433,1.0
PCDHB14,0.30355568615927125,0.16628337166283372,0.29189395790521583,1.0
NAPA,0.30349271651064186,0.06729327067293271,0.17045554361340617,1.0
TRIM4,0.3033457873305066,0.0780921907809219,0.18463844121136588,1.0
MRPS26,0.30319885815037145,0.08599140085991401,0.19450134019331775,1.0
ASH1L,0.3030099492044834,0.1024897510248975,0.2154869491121063,1.0
EHD2,0.3028000503757189,0.12638736126387362,0.24516718788414535,1.0
DTX2P1-UPK3BP1-PMS2P11,0.30269510096133667,0.09729027097290271,0.20873185408731856,1.0
MPZL3,0.3024222324839428,0.12038796120387961,0.23822901507578859,1.0
ZKSCAN8,0.30242223248394273,0.1110888911108889,0.2266095198990739,1.0
MYBPHL,0.30229629318668405,0.23307669233076692,0.3618089921426801,1.0
TXLNG,0.3020863943579194,0.1790820917908209,0.3062907437805361,1.0
LATS1,0.302065404475043,0.14408559144085592,0.2655301504928796,1.0
STXBP5L,0.30175055623189617,0.12108789121087891,0.23862901479636212,1.0
RNF180,0.3016456068175139,0.09249075092490751,0.20303493405668022,1.0
AMD1,0.3016456068175139,0.1608839116088391,0.286040705155261,1.0
LRRN3,0.30158263716888456,0.0745925407459254,0.18048100552720753,1.0
GK5,0.3014776877545023,0.11228877112288771,0.22808656634336566,1.0
MCTS1,0.3013517484572436,0.1897810218978102,0.31837717365621265,1.0
FBXO46,0.3012887788086142,0.11358864113588642,0.2292302315509774,1.0
TBRG1,0.3012048192771084,0.0715928407159284,0.17639482437878923,1.0
ATP2B1,0.30107887997984967,0.0887911208879112,0.19803079302421606,1.0
GLRX,0.30105789009697326,0.09679032096790322,0.20789184033150873,1.0
STK33,0.30103690021409674,0.054394560543945605,0.15105223728170267,1.0
NXF1,0.3005751227908148,0.1227877212278772,0.2407417744933073,1.0
PMS2P4,0.30044918349355615,0.09169083091690831,0.20191463483568384,1.0
TRAM2-AS1,0.3003652239620502,0.043795620437956206,0.13436496350364965,1.0
FIZ1,0.30030225431342095,0.0857914208579142,0.1944504131147169,1.0
HMGXB3,0.30028126443054454,0.12418758124187582,0.24255634024068945,1.0
IL7R,0.30026027454766796,0.042695730426957304,0.13210014214391388,1.0
RASA3,0.2999454263045212,0.13488651134886512,0.254571737708119,1.0
BID,0.29992443642164474,0.10478952104789521,0.21828778556147643,1.0
KIF5C,0.2995466185298685,0.1297870212978702,0.24899110889311268,1.0
ULK3,0.29942067923260984,0.06259374062593741,0.16402254547350187,1.0
SLC25A5,0.2993577095839805,0.14458554144585542,0.26619565599849043,1.0
MTHFD2L,0.2992947399353511,0.16678332166783322,0.2921279007061614,1.0
ZNF853,0.29912682087233955,0.053094690530946904,0.14977428332929854,1.0
ZNF12,0.29895890180932794,0.097990200979902,0.20986102226597425,1.0
GTF2IRD1,0.2988539523949456,0.07879212078792121,0.1853790081114588,1.0
GMPS,0.2988329625120691,0.06059394060593941,0.160315806984324,1.0
IRF3,0.29870702321481046,0.09259074092590741,0.20312511605982259,1.0
VCPIP1,0.2986860333319339,0.12368763123687632,0.24182618699639086,1.0
ZNF768,0.29864405356618107,0.12468753124687532,0.24322313445155994,1.0
SIPA1L2,0.2986020738004282,0.04129587041295871,0.12991768911706042,1.0
PACSIN2,0.2984971243860459,0.1297870212978702,0.24899110889311268,1.0
NAALAD2,0.2983082154401578,0.16848315168483152,0.29416475607162706,1.0
IFFO2,0.29803534696276396,0.08599140085991401,0.19450134019331775,1.0
MMP15,0.2978884177826287,0.08199180081991801,0.18919592415758427,1.0
ANKRD18CP,0.29778346836824643,0.1374862513748625,0.2580179956068499,1.0
ANKRD20A12P,0.29751059989085255,0.10468953104689531,0.21828778556147643,1.0
TRIP4,0.2972587212963352,0.056694330566943306,0.1545293231870843,1.0
JAKMIP2,0.2971537718819529,0.1004899510048995,0.21338812962557563,1.0
RAD54L2,0.29704882246757064,0.14258574142585742,0.26403491954039754,1.0
ZNF502,0.2969648629360647,0.20587941205879412,0.33476682011680114,1.0
ANP32D,0.29685991352168256,0.09349065093490651,0.20411992390285594,1.0
ZNF740,0.2966919944586709,0.11458854114588542,0.23031816315223827,1.0
PXYLP1,0.296650014692918,0.09119088091190881,0.20121808302483907,1.0
EYA3,0.29654506527853564,0.12718728127187282,0.24609648016025845,1.0
SLC22A18AS,0.2965240753956593,0.0775922407759224,0.18413752684137524,1.0
SEMA3G,0.29641912598127695,0.041495850414958506,0.1301198580060228,1.0
ZNF783,0.29620922715251247,0.1314868513148685,0.2509965529081736,1.0
PDE7A,0.29616724738675954,0.1040895910408959,0.2175387365895563,1.0
TXNDC15,0.29610427773813014,0.0867913208679132,0.19550350398146674,1.0
ZNF490,0.29604130808950085,0.10138986101389862,0.21434956835077243,1.0
DPH3P1,0.295999328323748,0.05069493050694931,0.14601206045373682,1.0
STK36,0.295999328323748,0.13838616138386162,0.2590097261625716,1.0
DDX59,0.2959993283237479,0.12618738126187382,0.24508919075172758,1.0
ARHGAP32,0.29591536879224206,0.16048395160483953,0.2857269983308076,1.0
PMS2P5,0.29589437890936565,0.10678932106789321,0.22083421207623105,1.0
C3orf38,0.2957054699634776,0.16198380161983802,0.28730822318738775,1.0
SLC31A2,0.29566349019772464,0.06029397060293971,0.15979777281428734,1.0
LRRFIP1,0.2954116116032073,0.17618238176182383,0.30298629329892124,1.0
PPP1R3E,0.29509676336006047,0.11648835116488351,0.23303746829281602,1.0
ZRANB1,0.2950967633600604,0.0851914808519148,0.1934335873695046,1.0
CYTH3,0.2950128038285546,0.1473852614738526,0.26960289899939177,1.0
LOC101927550,0.29486587464841946,0.10968903109689031,0.22459019447761577,1.0
PTPN14,0.294844884765543,0.12538746125387462,0.24415380244153803,1.0
ZNRD1ASP,0.294613996053902,0.11198880111988802,0.22771847947760898,1.0
GMCL1,0.2944880567566433,0.10698930106989302,0.22112852040045256,1.0
ZCCHC6,0.2944460769908903,0.136986301369863,0.2575839498668422,1.0
C17orf100,0.2940472692162378,0.10528947105289471,0.21891305041358156,1.0
ZFYVE9,0.2939423198018555,0.064993500649935,0.1673380832443778,1.0
FAM20A,0.2938583602703497,0.21297870212978703,0.3417461601120223,1.0
ELP2,0.2938583602703496,0.17918208179182082,0.3062907437805361,1.0
FOXL2,0.2937114310902145,0.08249175082491751,0.18960495319961562,1.0
TFEB,0.2935645019100793,0.0628937106289371,0.16435937326199238,1.0
SCAMP5,0.29329163343268544,0.11278872112788721,0.22843662293395695,1.0
SLC6A8,0.29316569413542676,0.08309169083091691,0.1905841114453148,1.0
TMEM169,0.2931656941354267,0.06359364063593641,0.16523144433524128,1.0
TES,0.29301876495529156,0.058194180581941805,0.1571652693885541,1.0
KLF13,0.29299777507241503,0.21537846215378462,0.3439418706474137,1.0
ST13,0.29299777507241503,0.13358664133586642,0.2533027290596033,1.0
MAP3K14,0.2929138155409092,0.07739226077392261,0.1839475178605474,1.0
IER5L,0.29287183577515646,0.08029197080291971,0.1869579283723115,1.0
ATPAF1,0.29287183577515635,0.11488851114888511,0.2306792880921332,1.0
CFH,0.2928088661265269,0.0852914708529147,0.19354603001238338,1.0
ZNF33A,0.2927249065950212,0.13488651134886512,0.254571737708119,1.0
KLC2,0.2926409470635154,0.055094490550944904,0.15211473813021864,1.0
DBF4,0.2925569875320096,0.0704929507049295,0.1746385438975482,1.0
CACTIN,0.29255698753200954,0.1346865313468653,0.2543194720409791,1.0
FAM208B,0.29249401788338014,0.136986301369863,0.2575839498668422,1.0
MAP1A,0.29220015952310985,0.11238876112388761,0.2282292289701398,1.0
TMEM38A,0.2920952101087275,0.13288671132886712,0.25266263656232296,1.0
ANTXR2,0.29201125057722177,0.0765923407659234,0.18301035940019703,1.0
GIGYF1,0.2919272910457159,0.19338066193380662,0.3225814869578723,1.0
JMJD6,0.29190630116283944,0.097990200979902,0.20986102226597425,1.0
MLLT6,0.2918853112799631,0.12288771122887711,0.2407531916029342,1.0
IFRD2,0.29188531127996303,0.1618838116188381,0.2872192540172307,1.0
FBXL12,0.29188531127996303,0.12688731126887312,0.24563999935190733,1.0
WDR90,0.2918223416313337,0.1685831416858314,0.29427234791313767,1.0
MGAT1,0.2915074933881868,0.09069093090690931,0.20046093373371598,1.0
KIN,0.2914025439738046,0.18088191180881913,0.3078926461548253,1.0
RRN3P3,0.29119264514504006,0.14808519148085192,0.2703673931583276,1.0
RAI1,0.29108769573065774,0.16898310168983102,0.29470222600295676,1.0
MCM5,0.29054195877586997,0.05499450054994501,0.15205761327255884,1.0
PRCP,0.290499979010117,0.15878412158784122,0.2833583556488465,1.0
MAP4,0.2903320599471055,0.10968903109689031,0.22459019447761577,1.0
COL5A1,0.2899752319382058,0.26077392260773924,0.3893587670627526,1.0
MAFB,0.28987028252382346,0.0665933406659334,0.16940992467917387,1.0
LOC729159,0.2898073128751941,0.11198880111988802,0.22771847947760898,1.0
PKD1P6-NPIPP1,0.2897443432265647,0.12668733126687332,0.24537672495376725,1.0
SETDB1,0.2897233533436883,0.09519048095190481,0.20601325871927478,1.0
FLCN,0.289660383695059,0.0720927907209279,0.1770011859249414,1.0
MAPKBP1,0.2894294949834179,0.16268373162683733,0.28777311383252824,1.0
KAT6B,0.2893455354519121,0.14228577142285773,0.2637341389109035,1.0
LOC389765,0.2891776163889005,0.0817918208179182,0.18901574741591823,1.0
ST7L,0.28903068720876535,0.18988101189881013,0.3184056321084114,1.0
FAR2,0.28896771756013606,0.09959004099590041,0.21218211512182114,1.0
PRSS55,0.28886276814575373,0.039696030396960305,0.12798173734539114,1.0
SNAP25,0.2887578187313714,0.11398860113988601,0.22947311568055792,1.0
MICB,0.28852693001973045,0.1274872512748725,0.24649034970463127,1.0
KRT222,0.2883590109567188,0.13238676132386762,0.2520244376654417,1.0
SACS,0.28814911212795424,0.11078892110788921,0.22623829203874074,1.0
NIFK-AS1,0.2880231728306956,0.10368963103689631,0.21699849114679257,1.0
CHCHD10,0.28800218294781915,0.065993400659934,0.16855457311411715,1.0
SCX,0.28785525376768395,0.12908709129087093,0.24820706698445225,1.0
SUZ12,0.287624365056043,0.131986801319868,0.2515752400903051,1.0
HDGF,0.28751941564166067,0.06159384061593841,0.16206681218670585,1.0
HIST1H4I,0.2874564459930313,0.08659134086591341,0.19516767100839139,1.0
FPGT,0.287393476344402,0.06529347065293471,0.16774844254704963,1.0
TMX2,0.28728852693001966,0.0836916308369163,0.1915591789075345,1.0
FDX1,0.2872465471642668,0.09359064093590641,0.20413565907881404,1.0
ABTB1,0.2872465471642668,0.07899210078992101,0.18567864329104938,1.0
SF3B1,0.2872255572813903,0.08869113088691132,0.1979804929867898,1.0
BTN3A3,0.28720456739851385,0.05469453054694531,0.15150128179670297,1.0
TNRC6A,0.28699466856974937,0.132986701329867,0.25279008654277074,1.0
MRPL15,0.2869107090382435,0.10238976102389762,0.2154869491121063,1.0
PAGR1,0.28691070903824345,0.0912908709129087,0.20132288093789816,1.0
QDPR,0.28657487091222034,0.09509049095090491,0.2059130619970188,1.0
ZNF717,0.2865119012635909,0.1608839116088391,0.286040705155261,1.0
ABCG1,0.2864909113807145,0.1411858814118588,0.2623293872163171,1.0
GNL3,0.286469921497838,0.09199080091990801,0.20233066925332677,1.0
UBLCP1,0.286239032786197,0.09529047095290472,0.2061133424164634,1.0
UBA6,0.28621804290332065,0.14338566143385661,0.26468544481291945,1.0
PAM,0.2856723059485328,0.20057994200579943,0.3296439158312581,1.0
ELL,0.2854624071197682,0.194980501949805,0.32412233419050807,1.0
RELL1,0.2853994374711389,0.10068993100689931,0.2134582008908009,1.0
LINC01089,0.2853364678225095,0.10358964103589641,0.21696683417403753,1.0
SMARCC1,0.28514755887662147,0.17718228177182282,0.3038882158295798,1.0
MRPL58,0.285084589227992,0.09009099090090991,0.19965267269863593,1.0
RSBN1,0.28481172075059813,0.1040895910408959,0.2175387365895563,1.0
ALDH1B1,0.28460182192183364,0.0871912808719128,0.19605896343816218,1.0
PCDH7,0.2845178623903278,0.1601839816018398,0.2853253922169325,1.0
SELENOP,0.2844548927416985,0.06189381061893811,0.16257723542714222,1.0
SLC12A8,0.28437093321019263,0.15128487151284872,0.2744320226450529,1.0
CTSA,0.2843499433273162,0.07279272072792721,0.17775236166291045,1.0
MAMDC4,0.28424499391293395,0.071992800719928,0.17692559484839723,1.0
INTS6-AS1,0.2840770748499223,0.11228877112288771,0.22808656634336566,1.0
ANO6,0.2840770748499223,0.062493750624937505,0.16392854558593387,1.0
AFAP1L1,0.2838881659040342,0.0892910708929107,0.19862601906862679,1.0
ADAM20P1,0.2838671760211578,0.11378862113788621,0.22931127801565612,1.0
PSMA3-AS1,0.28382519625540487,0.16478352164783522,0.2902824095174314,1.0
ZNF574,0.28367826707526966,0.04329567043295671,0.13336457518906744,1.0
SIKE1,0.28353133789513446,0.1526847315268473,0.27555103313198087,1.0
ZNF774,0.28351034801225805,0.127987201279872,0.24702109557539464,1.0
PHF12,0.28338440871499937,0.0688931106889311,0.1724013569279287,1.0
CCDC96,0.2833844087149993,0.050294970502949704,0.14546094410166827,1.0
CDKL1,0.2833844087149993,0.22287771222877711,0.3514539582225988,1.0
RNF165,0.28332143906637,0.19768023197680232,0.3269097411086834,1.0
GRPEL2,0.28319549976911124,0.09809019098090191,0.20986102226597425,1.0
RASSF2,0.28311154023760543,0.0963903609639036,0.20738122541182066,1.0
MEF2A,0.2830275807060996,0.20127987201279873,0.33029880580619736,1.0
DHX33,0.2829646110574703,0.0810918908109189,0.18813514897754022,1.0
COX20,0.2828806515259644,0.06509349065093491,0.16753928633982237,1.0
FZD10,0.2827757021115822,0.09199080091990801,0.20233066925332677,1.0
CDK19,0.28275471222870563,0.1665833416658334,0.29211116382646146,1.0
KAT6A,0.28267075269719993,0.13008699130086993,0.24937946095417954,1.0
RHOV,0.28258679316569413,0.06929307069293071,0.17289455179400734,1.0
ZNF567,0.28258679316569413,0.1131886811318868,0.22870315708155212,1.0
GOPC,0.2823559044540531,0.08809119088091191,0.19715769887849266,1.0
STK40,0.28233491457117665,0.1501849815018498,0.27316073230239224,1.0
ZBTB4,0.2822719449225473,0.10338966103389662,0.21690336436815838,1.0
ST8SIA5,0.28216699550816504,0.052894710528947106,0.14970569363727834,1.0
IMPA1P1,0.2820620460937827,0.0800919908009199,0.18677578882427961,1.0
ARID3B,0.28199907644515343,0.1690830916908309,0.29480957337319236,1.0
COL27A1,0.28197808656227696,0.25037496250374963,0.378697685348799,1.0
ZFHX2,0.28178917761638883,0.11498850114988501,0.23081962936917508,1.0
CCZ1,0.28174719785063596,0.16498350164983502,0.2904106378352991,1.0
CHRNA2,0.28166323831913015,0.16228377162283772,0.2875741056695531,1.0
PSMG2,0.2816212585533773,0.11968803119688032,0.23733381573941884,1.0
ABCB9,0.2815582889047479,0.061993800619938005,0.16278413240497244,1.0
SOGA3,0.2814533394903656,0.146985301469853,0.26919227847988836,1.0
TRIM47,0.28128542042735394,0.09579042095790422,0.20678652652606963,1.0
GPR61,0.2811594811300953,0.11278872112788721,0.22843662293395695,1.0
FAM43B,0.2810965114814659,0.07729227077292271,0.1839475178605474,1.0
PARP12,0.28099156206708364,0.0887911208879112,0.19803079302421606,1.0
RPH3A,0.28094958230133077,0.0893910608939106,0.19873317016124475,1.0
RTEL1,0.2805717644095546,0.1611838816118388,0.28610978291201195,1.0
C21orf33,0.2805507745266781,0.16748325167483252,0.2930861374277813,1.0
PILRA,0.2804038453465429,0.1907809219078092,0.319704975100043,1.0
HSF4,0.2803198858150371,0.15908409159084091,0.2837616238376162,1.0
LINC00938,0.2801939465177784,0.13208679132086792,0.25164075743444037,1.0
YPEL4,0.28004701733764326,0.1254874512548745,0.24428648505707803,1.0
GJB1,0.2799210780403846,0.09369063093690631,0.20413565907881404,1.0
TRAF3IP1,0.2796272196801141,0.16678332166783322,0.2921279007061614,1.0
MRPL39,0.27960622979723776,0.12568743125687432,0.24448962661431042,1.0
USP3,0.279480290499979,0.08249175082491751,0.18960495319961562,1.0
FAM155A,0.2792074220225851,0.09609039096090391,0.20724163538702312,1.0
LIG3,0.2791444523739557,0.1376862313768623,0.25807756467754983,1.0
SCARNA17,0.2791024726082028,0.0913908609139086,0.20142755839358592,1.0
PRKCH,0.2787456445993031,0.09729027097290271,0.20873185408731856,1.0
EBF1,0.2786826749506738,0.059694030596940305,0.15903203010716643,1.0
BSDC1,0.2786197053020444,0.20077992200779923,0.32976059995713497,1.0
MPV17L,0.2784307963561563,0.10928907109289071,0.22425018065341673,1.0
CRTAP,0.27830485705889757,0.1668833116688331,0.2921695960967702,1.0
TIAM2,0.2778640695184921,0.12048795120487951,0.23824248150075428,1.0
MFF,0.2777171403383569,0.10478952104789521,0.21828778556147643,1.0
SORBS1,0.2773183325637042,0.11478852114788521,0.23059925542280763,1.0
FCHO1,0.2772763527979514,0.12408759124087591,0.2424227775897907,1.0
SOD2,0.277213383149322,0.05929407059294071,0.15846185416301575,1.0
CELSR2,0.27704546408631037,0.12108789121087891,0.23862901479636212,1.0
HIVEP2,0.2761219092397464,0.1431856814318568,0.26437991732844046,1.0
CPEB4,0.2759959699424877,0.1371862813718628,0.2577704013038187,1.0
ATG4A,0.2758490407623525,0.0658934106589341,0.16855457311411715,1.0
DLC1,0.2757231014650937,0.1372862713728627,0.25783195431681116,1.0
DZANK1,0.2755761722849586,0.17668233176682333,0.30350581963080286,1.0
MAML3,0.2749674656815414,0.0771922807719228,0.18392817443946813,1.0
PCDHGA3,0.2749254859157886,0.1356864313568643,0.25564110255641104,1.0
USH1C,0.27452667814113596,0.1284871512848715,0.2475499749698479,1.0
LRRC75A,0.2745266781411359,0.17678232176782321,0.3036095853021057,1.0
MTBP,0.2743377691952478,0.24027597240275972,0.3688046244404977,1.0
LINC00641,0.27429578942949495,0.16368363163683633,0.28907516800703076,1.0
DUSP8,0.27425380966374213,0.23427657234276572,0.36287206967635893,1.0
FAF1,0.2740229209521011,0.08759124087591241,0.1964974605201077,1.0
DLGAP1-AS4,0.2738969816548424,0.25417458254174585,0.38248362725038076,1.0
TLK2,0.273834012006213,0.19238076192380762,0.32154291652987677,1.0
ABCB1,0.2737920322404601,0.0644935506449355,0.16655405166554052,1.0
HIST1H1E,0.27362411317744845,0.13708629137086292,0.25770878794473495,1.0
UQCRC1,0.27356114352881905,0.0943905609439056,0.20486010255793888,1.0
CNTLN,0.2735401536459426,0.1404859514048595,0.26140884213373905,1.0
MKKS,0.27347718399731324,0.10128987101289871,0.21425629086291592,1.0
GNL3L,0.27345619411443683,0.0927907209279072,0.20317009121240315,1.0
SEPT10,0.2734561941144368,0.0898910108989101,0.199382317407357,1.0
TMEM120B,0.27335124470005456,0.15058494150584942,0.2736934837321955,1.0
ZMYM4,0.272952436925402,0.20927907209279073,0.3379306279898326,1.0
ZNFX1,0.27295243692540194,0.06159384061593841,0.16206681218670585,1.0
ATP1B3,0.2727635279795139,0.1126887311268873,0.22843662293395695,1.0
GREB1L,0.2725956089165022,0.19668033196680332,0.3260999018991313,1.0
GCC2,0.2725956089165022,0.07679232076792321,0.18325983207528657,1.0
NAP1L2,0.2724906595021199,0.05349465053494651,0.15018446910799405,1.0
BBS1,0.2724276898534906,0.14008599140085992,0.2610445952489299,1.0
TSPYL5,0.2724066999706141,0.1156884311568843,0.23186053487674488,1.0
LINS1,0.2723017505562319,0.1131886811318868,0.22870315708155212,1.0
GTF3C3,0.27221779102472604,0.10518948105189481,0.21876445761063806,1.0
SH3BP5L,0.27213383149322024,0.13068693130686931,0.25009200676738713,1.0
FAM106A,0.2719869023130851,0.12288771122887711,0.2407531916029342,1.0
ARL2,0.2719869023130851,0.11778822117788221,0.2348416055197184,1.0
CEP135,0.27198690231308503,0.19268073192680732,0.3217638175220144,1.0
KIAA1551,0.27198690231308503,0.1376862313768623,0.25807756467754983,1.0
OLR1,0.27186096301582635,0.1922807719228077,0.32154291652987677,1.0
CDKN2A,0.2714831451240502,0.1730826917308269,0.2989964517061807,1.0
GNA14,0.27133621594391505,0.22957704229577042,0.3585534340070371,1.0
CD320,0.2711473069980269,0.10328967103289671,0.2168121994587624,1.0
TUBGCP3,0.271105327232274,0.20037996200379962,0.3294564434231818,1.0
TSTD3,0.270874438520633,0.0367963203679632,0.12217652693605098,1.0
ITPA,0.270643549808992,0.1252874712528747,0.24408303391149327,1.0
GIN1,0.27043365098022754,0.11448855114488551,0.2302982395177739,1.0
TRIM7,0.27030771168296874,0.24117588241175883,0.3697419584445713,1.0
PXN,0.2701397926199572,0.12568743125687432,0.24448962661431042,1.0
GGT5,0.26978296461105744,0.0846915308469153,0.19275490848541257,1.0
SLC25A41,0.26974098484530457,0.20237976202379762,0.3313946999834602,1.0
TRHDE,0.2694891062507871,0.193980601939806,0.32330100323301,1.0
PATE2,0.2694261366021577,0.25947405259474055,0.3880204456654315,1.0
NOSTRIN,0.2694261366021577,0.10478952104789521,0.21828778556147643,1.0
KHDRBS2,0.2693631669535284,0.17948205179482052,0.306393798634826,1.0
FCF1,0.26919524789051674,0.11348865113488651,0.22912817957477746,1.0
PPM1D,0.26915326812476387,0.1927807219278072,0.3217906718577326,1.0
ANO7,0.26906930859325806,0.09269073092690731,0.20312511605982259,1.0
WWP2,0.2690063389446287,0.16028397160283972,0.28543720970368713,1.0
ACADM,0.2689433692959993,0.0756924307569243,0.18205109561166805,1.0
GCNA,0.26883841988161705,0.1785821417858214,0.3056057624938086,1.0
GABRA1,0.2687124805843583,0.0999900009999,0.21267978582064145,1.0
NPIPB15,0.26867050081860544,0.13988601139886012,0.2607986649074519,1.0
SOX7,0.2685865412870996,0.06519348065193481,0.16768410348770624,1.0
GLRX2,0.26843961210696443,0.1705829417058294,0.2963468092601838,1.0
PPIC,0.26839763234121156,0.11758824117588242,0.234503850706973,1.0
ZNF212,0.26839763234121156,0.11328867113288671,0.22884490587022416,1.0
KLHL9,0.26833466269258216,0.19938006199380062,0.32844610727930645,1.0
BACE2,0.26818773351244696,0.16598340165983402,0.2916592647722628,1.0
SUN1,0.26808278409806474,0.2064793520647935,0.33538683404001823,1.0
FOXF1,0.2680408043323118,0.08589141085891411,0.19450134019331775,1.0
PPP1CB,0.26799882456655894,0.047495250474952504,0.14054343022487875,1.0
NRG2,0.26789387515217666,0.18568143185681432,0.31328125436466475,1.0
CDON,0.2678099156206708,0.08439156084391561,0.19252828133704752,1.0
PDS5B,0.2676000167919063,0.11398860113988601,0.22947311568055792,1.0
DNAAF5,0.26743209772889465,0.24537546245375463,0.3738636863369682,1.0
RPUSD2,0.26734813819738884,0.09979002099790021,0.21254914219769358,1.0
HIGD1B,0.26718021913437723,0.1141885811418858,0.2297550937456097,1.0
ITIH5,0.2671172494857478,0.08509149085091491,0.19332101150074568,1.0
KCNK10,0.26697032030561263,0.2405759424057594,0.3690434956504349,1.0
RNF144B,0.2665085428823307,0.08449155084491551,0.19252828133704752,1.0
EPM2AIP1,0.26638260358507193,0.11948805119488051,0.23724394322152045,1.0
G2E3,0.2662986440535662,0.19568043195680432,0.3251449118519691,1.0
C12orf49,0.266151714873431,0.15498450154984503,0.27839136461061154,1.0
ISM1,0.26602577557617224,0.1034896510348965,0.21696683417403753,1.0
ZNF143,0.26594181604466643,0.0953904609539046,0.20627145066716895,1.0
CAMTA2,0.2658158767474078,0.1322867713228677,0.2519591596837336,1.0
LOC105370333,0.26579488686453123,0.10058994100589941,0.2134582008908009,1.0
RSPH3,0.2657529070987784,0.10768923107689231,0.22209637062644905,1.0
ID1,0.2657319172159019,0.058194180581941805,0.1571652693885541,1.0
RNF13,0.265689937450149,0.0887911208879112,0.19803079302421606,1.0
GOLGA8A,0.26564795768439614,0.2146785321467853,0.34348441719631206,1.0
ZNF77,0.26550102850426094,0.16108389161083891,0.28610978291201195,1.0
APOLD1,0.26543805885563154,0.09409059094090591,0.204498394025715,1.0
WDFY3-AS2,0.26531211955837286,0.18088191180881913,0.3078926461548253,1.0
TRADD,0.2652911296754964,0.14138586141385862,0.26244664981710925,1.0
KCNJ3,0.26524914990974346,0.11198880111988802,0.22771847947760898,1.0
UGT8,0.265228160026867,0.08539146085391461,0.1937156180862245,1.0
ARIH1,0.26508123084673185,0.16468353164683533,0.2902395881735356,1.0
AMH,0.2650812308467318,0.1207879212078792,0.23862901479636212,1.0
TOR2A,0.2649343016665967,0.20757924207579243,0.33638977112219054,1.0
PKM,0.2648293522522144,0.08039196080391961,0.18707716606980077,1.0
ATP1A1,0.26480836236933797,0.125987401259874,0.2449488891415041,1.0
ZNF44,0.26476638260358504,0.1710828917108289,0.2970135308786912,1.0
MROH6,0.2647034129549557,0.1558844115588441,0.2796149290590118,1.0
CCND2-AS1,0.26457747365769696,0.20887911208879112,0.33764020858188154,1.0
