reliability_ours,reliability_pet_assumed,max_observable_rho,observed_rho,shortfall,implied_true_rho
0.9835780613784072,1.0,0.9917550410148703,-0.13836183618361836,0.853393204831252,0.1395121077902782
0.9835780613784072,0.8,0.8870526754949369,-0.13836183618361836,0.7486908393113185,0.15597927835167
0.9835780613784072,0.5,0.7012767147775574,-0.13836183618361836,0.5629148785939391,0.19729991495226853
