cell,stability_threshold,gene_set,n_genes,target,rho,p_spin,direction_h1,probe_selection,lr_mirror,missing,p_fdr
54707f955bbb,0.1,HALLMARK_HYPOXIA,101,macaque_vascular_CONTROL,-0.05427983711850888,0.7486251374862514,positive,diff_stability,,interpolate,0.8318057083180571
54707f955bbb,0.2,interneuron_subclass,3,discordance_extraction,0.09013341316576892,0.5336466353364664,,diff_stability,,interpolate,0.8515398460153984
54707f955bbb,0.2,interneuron_subclass,3,discordance_overshoot,-0.02340136929928698,0.8921107889211078,,diff_stability,,interpolate,0.9222077792220776
54707f955bbb,0.2,interneuron_subclass,3,coupling_angle,-0.14725472547254725,0.23527647235276472,,diff_stability,,interpolate,0.5881911808819118
54707f955bbb,0.2,interneuron_subclass,3,baseline_oef,-0.10672667266726671,0.5940405959404059,,diff_stability,,interpolate,0.5940405959404059
54707f955bbb,0.2,interneuron_subclass,3,macaque_vascular_CONTROL,0.05870870240544057,0.7284271572842715,,diff_stability,,interpolate,0.9105339466053395
54707f955bbb,0.2,HALLMARK_GLYCOLYSIS,56,discordance_extraction,-0.0585503089196612,0.6812318768123188,positive,diff_stability,,interpolate,0.8515398460153984
54707f955bbb,0.2,HALLMARK_GLYCOLYSIS,56,discordance_overshoot,0.20866872835193462,0.18838116188381163,positive,diff_stability,,interpolate,0.8354164583541646
54707f955bbb,0.2,HALLMARK_GLYCOLYSIS,56,coupling_angle,-0.07897989798979896,0.533946605339466,positive,diff_stability,,interpolate,0.869038096190381
54707f955bbb,0.2,HALLMARK_GLYCOLYSIS,56,baseline_oef,-0.13008100810081008,0.5101489851014899,positive,diff_stability,,interpolate,0.5940405959404059
54707f955bbb,0.2,HALLMARK_GLYCOLYSIS,56,macaque_vascular_CONTROL,-0.3587170983585911,0.05979402059794021,positive,diff_stability,,interpolate,0.29897010298970106
54707f955bbb,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_extraction,-0.018301108996267832,0.8976102389761024,negative,diff_stability,,interpolate,0.8976102389761025
54707f955bbb,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_overshoot,0.15476554856715377,0.3341665833416658,negative,diff_stability,,interpolate,0.8354164583541646
54707f955bbb,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,coupling_angle,-0.050165016501650166,0.6952304769523048,negative,diff_stability,,interpolate,0.869038096190381
54707f955bbb,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,baseline_oef,-0.2511371137113711,0.1830816918308169,negative,diff_stability,,interpolate,0.3051361530513615
54707f955bbb,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,macaque_vascular_CONTROL,-0.002875613954074136,0.9856014398560144,negative,diff_stability,,interpolate,0.9856014398560144
54707f955bbb,0.2,HALLMARK_ANGIOGENESIS,10,discordance_extraction,0.1720761622921033,0.23977602239776022,positive,diff_stability,,interpolate,0.5994400559944005
54707f955bbb,0.2,HALLMARK_ANGIOGENESIS,10,discordance_overshoot,-0.058313877572483956,0.7298270172982702,positive,diff_stability,,interpolate,0.9222077792220776
54707f955bbb,0.2,HALLMARK_ANGIOGENESIS,10,coupling_angle,-0.0007800780078007799,0.9945005499450055,positive,diff_stability,,interpolate,0.9945005499450055
54707f955bbb,0.2,HALLMARK_ANGIOGENESIS,10,baseline_oef,-0.40258025802580255,0.0336966303369663,positive,diff_stability,,interpolate,0.1684831516848315
54707f955bbb,0.2,HALLMARK_ANGIOGENESIS,10,macaque_vascular_CONTROL,0.17759539901767346,0.30596940305969406,positive,diff_stability,,interpolate,0.7649235076492351
54707f955bbb,0.2,HALLMARK_HYPOXIA,63,discordance_extraction,0.2750281753138572,0.058894110588941104,positive,diff_stability,,interpolate,0.29447055294470553
54707f955bbb,0.2,HALLMARK_HYPOXIA,63,discordance_overshoot,-0.016493482450333146,0.9222077792220778,positive,diff_stability,,interpolate,0.9222077792220776
54707f955bbb,0.2,HALLMARK_HYPOXIA,63,coupling_angle,-0.16571257125712568,0.17888211178882113,positive,diff_stability,,interpolate,0.5881911808819118
54707f955bbb,0.2,HALLMARK_HYPOXIA,63,baseline_oef,-0.3462706270627062,0.0695930406959304,positive,diff_stability,,interpolate,0.17398260173982602
54707f955bbb,0.2,HALLMARK_HYPOXIA,63,macaque_vascular_CONTROL,0.09680533982620376,0.5718428157184282,positive,diff_stability,,interpolate,0.9105339466053395
44da0ede5782,0.0,endothelial,6,discordance_extraction,0.08484950205142391,0.5556444355564444,negative,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,endothelial,6,discordance_overshoot,-0.10703012489751029,0.5083491650834917,negative,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,endothelial,6,coupling_angle,0.023618361836183616,0.8549145085491451,negative,diff_stability,,interpolate,0.9404059594040597
44da0ede5782,0.0,endothelial,6,baseline_oef,-0.018145814581458142,0.9279072092790721,negative,diff_stability,,interpolate,0.9279072092790721
44da0ede5782,0.0,endothelial,6,macaque_vascular_CONTROL,0.4526678141135972,0.014898510148985102,negative,diff_stability,,interpolate,0.0993567309935673
44da0ede5782,0.0,pericyte_mural,4,discordance_extraction,0.1648002527963822,0.26077392260773924,negative,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,pericyte_mural,4,discordance_overshoot,0.07338125446253656,0.6612338766123388,negative,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,pericyte_mural,4,coupling_angle,-0.07210321032103209,0.5708429157084292,negative,diff_stability,,interpolate,0.935220763637922
44da0ede5782,0.0,pericyte_mural,4,baseline_oef,-0.4139333933393339,0.029897010298970104,negative,diff_stability,,interpolate,0.32886711328867113
44da0ede5782,0.0,pericyte_mural,4,macaque_vascular_CONTROL,-0.09653247134880985,0.573042695730427,negative,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,astrocyte,4,discordance_extraction,-0.25653448641364973,0.0785921407859214,,diff_stability,,interpolate,0.4322567743225677
44da0ede5782,0.0,astrocyte,4,discordance_overshoot,0.30738291280932806,0.04609539046095391,,diff_stability,,interpolate,0.507049295070493
44da0ede5782,0.0,astrocyte,4,coupling_angle,-0.15023102310231023,0.22567743225677434,,diff_stability,,interpolate,0.8174932506749326
44da0ede5782,0.0,astrocyte,4,baseline_oef,-0.06321032103210321,0.7529247075292471,,diff_stability,,interpolate,0.9242742392427424
44da0ede5782,0.0,astrocyte,4,macaque_vascular_CONTROL,-0.35095084169430335,0.06569343065693431,,diff_stability,,interpolate,0.18065693430656934
44da0ede5782,0.0,glucose_lactate_transport,5,discordance_extraction,0.26363587037142544,0.07179282071792821,positive,diff_stability,,interpolate,0.4322567743225677
44da0ede5782,0.0,glucose_lactate_transport,5,discordance_overshoot,-0.13563647862566927,0.39946005399460055,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,glucose_lactate_transport,5,coupling_angle,-0.032187218721872184,0.8014198580141986,positive,diff_stability,,interpolate,0.9404059594040597
44da0ede5782,0.0,glucose_lactate_transport,5,baseline_oef,-0.06198619861986198,0.7562243775622438,positive,diff_stability,,interpolate,0.9242742392427424
44da0ede5782,0.0,glucose_lactate_transport,5,macaque_vascular_CONTROL,0.4195037991688006,0.027097290270972903,positive,diff_stability,,interpolate,0.0993567309935673
44da0ede5782,0.0,glycolytic_enzymes,6,discordance_extraction,0.0273343101154385,0.8448155184481552,positive,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,glycolytic_enzymes,6,discordance_overshoot,0.06251998637685567,0.7113288671132887,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,glycolytic_enzymes,6,coupling_angle,-0.09335733573357334,0.45825417458254175,positive,diff_stability,,interpolate,0.935220763637922
44da0ede5782,0.0,glycolytic_enzymes,6,baseline_oef,-0.0911971197119712,0.652034796520348,positive,diff_stability,,interpolate,0.9242742392427424
44da0ede5782,0.0,glycolytic_enzymes,6,macaque_vascular_CONTROL,-0.0827840980647328,0.6326367363263674,positive,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,interneuron_subclass,4,discordance_extraction,-0.045334513011800574,0.7452254774522548,,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,interneuron_subclass,4,discordance_overshoot,0.1397643622305319,0.38446155384461556,,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,interneuron_subclass,4,coupling_angle,-0.1417221722172217,0.2532746725327467,,diff_stability,,interpolate,0.8174932506749326
44da0ede5782,0.0,interneuron_subclass,4,baseline_oef,-0.09006900690069006,0.6561343865613438,,diff_stability,,interpolate,0.9242742392427424
44da0ede5782,0.0,interneuron_subclass,4,macaque_vascular_CONTROL,-0.11422694261366023,0.5068493150684932,,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,HALLMARK_GLYCOLYSIS,181,discordance_extraction,-0.06845613772855855,0.6336366363363664,positive,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,HALLMARK_GLYCOLYSIS,181,discordance_overshoot,0.2011651265221041,0.20527947205279473,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,HALLMARK_GLYCOLYSIS,181,coupling_angle,-0.12968496849684968,0.29727027297270275,positive,diff_stability,,interpolate,0.8174932506749326
44da0ede5782,0.0,HALLMARK_GLYCOLYSIS,181,baseline_oef,-0.09828982898289829,0.6262373762623737,positive,diff_stability,,interpolate,0.9242742392427424
44da0ede5782,0.0,HALLMARK_GLYCOLYSIS,181,macaque_vascular_CONTROL,-0.14686621048654547,0.39046095390460955,positive,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_extraction,-0.006114411950084877,0.9657034296570343,negative,diff_stability,,interpolate,0.9657034296570344
44da0ede5782,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,discordance_overshoot,0.1393190803256342,0.38666133386661333,negative,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,coupling_angle,-0.067998799879988,0.5951404859514049,negative,diff_stability,,interpolate,0.935220763637922
44da0ede5782,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,-0.1921392139213921,0.31666833316668336,negative,diff_stability,,interpolate,0.8708379162083792
44da0ede5782,0.0,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,macaque_vascular_CONTROL,0.10622979723773139,0.536046395360464,negative,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,HALLMARK_ANGIOGENESIS,26,discordance_extraction,0.037041540898398055,0.7907209279072093,positive,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,HALLMARK_ANGIOGENESIS,26,discordance_overshoot,0.06543237072780833,0.6993300669933007,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,HALLMARK_ANGIOGENESIS,26,coupling_angle,-0.04958895889588959,0.6987301269873013,positive,diff_stability,,interpolate,0.9404059594040597
44da0ede5782,0.0,HALLMARK_ANGIOGENESIS,26,baseline_oef,-0.36050405040504047,0.0598940105989401,positive,diff_stability,,interpolate,0.32941705829417056
44da0ede5782,0.0,HALLMARK_ANGIOGENESIS,26,macaque_vascular_CONTROL,-0.033940640611225384,0.8411158884111589,positive,diff_stability,,interpolate,0.8411158884111589
44da0ede5782,0.0,HALLMARK_HYPOXIA,171,discordance_extraction,0.0780068973395671,0.5878412158784122,positive,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,HALLMARK_HYPOXIA,171,discordance_overshoot,0.10219219717402693,0.5285471452854714,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,HALLMARK_HYPOXIA,171,coupling_angle,-0.20250825082508248,0.09609039096090391,positive,diff_stability,,interpolate,0.8174932506749326
44da0ede5782,0.0,HALLMARK_HYPOXIA,171,baseline_oef,-0.212013201320132,0.26607339266073393,positive,diff_stability,,interpolate,0.8708379162083792
44da0ede5782,0.0,HALLMARK_HYPOXIA,171,macaque_vascular_CONTROL,0.08626841862222408,0.6180381961803819,positive,diff_stability,,interpolate,0.6959004099590042
44da0ede5782,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,discordance_extraction,0.030301244260509213,0.829017098290171,positive,diff_stability,,interpolate,0.9292970702929708
44da0ede5782,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,discordance_overshoot,-0.07453056316301582,0.6564343565643436,positive,diff_stability,,interpolate,0.7113288671132887
44da0ede5782,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,coupling_angle,0.0067686768676867674,0.9585041495850415,positive,diff_stability,,interpolate,0.9585041495850415
44da0ede5782,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,-0.019765976597659763,0.9208079192080791,positive,diff_stability,,interpolate,0.9279072092790721
44da0ede5782,0.0,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,macaque_vascular_CONTROL,0.42907518576046344,0.022997700229977002,positive,diff_stability,,interpolate,0.0993567309935673
44da0ede5782,0.1,endothelial,5,discordance_extraction,0.09255871633100927,0.5233476652334766,negative,diff_stability,,interpolate,0.7476395217621095
44da0ede5782,0.1,endothelial,5,discordance_overshoot,-0.09592214656722388,0.5551444855514449,negative,diff_stability,,interpolate,0.7930635507877783
44da0ede5782,0.1,endothelial,5,coupling_angle,0.04345634563456345,0.7344265573442655,negative,diff_stability,,interpolate,0.9180331966803319
44da0ede5782,0.1,endothelial,5,baseline_oef,-0.008400840084008399,0.9678032196780322,negative,diff_stability,,interpolate,0.9678032196780322
44da0ede5782,0.1,endothelial,5,macaque_vascular_CONTROL,0.49999999999999994,0.005099490050994901,negative,diff_stability,,interpolate,0.05099490050994901
44da0ede5782,0.1,pericyte_mural,3,discordance_extraction,0.17934003554382813,0.22147785221477853,negative,diff_stability,,interpolate,0.744925507449255
44da0ede5782,0.1,pericyte_mural,3,discordance_overshoot,0.06439739116507309,0.7034296570342966,negative,diff_stability,,interpolate,0.8404715084047151
44da0ede5782,0.1,pericyte_mural,3,coupling_angle,-0.09134113411341134,0.46835316468353166,negative,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,pericyte_mural,3,baseline_oef,-0.4257545754575457,0.025797420257974202,negative,diff_stability,,interpolate,0.1314868513148685
44da0ede5782,0.1,pericyte_mural,3,macaque_vascular_CONTROL,-0.08230133075857436,0.6343365663433657,negative,diff_stability,,interpolate,0.7929207079292071
44da0ede5782,0.1,astrocyte,3,discordance_extraction,-0.29125303222077537,0.04559544045595441,,diff_stability,,interpolate,0.45595440455954406
44da0ede5782,0.1,astrocyte,3,discordance_overshoot,0.33361844126005863,0.027697230276972302,,diff_stability,,interpolate,0.276972302769723
44da0ede5782,0.1,astrocyte,3,coupling_angle,-0.13551755175517552,0.2746725327467253,,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,astrocyte,3,baseline_oef,-0.025742574257425738,0.8974102589741025,,diff_stability,,interpolate,0.9678032196780322
44da0ede5782,0.1,astrocyte,3,macaque_vascular_CONTROL,-0.339364426346501,0.0740925907409259,,diff_stability,,interpolate,0.246975302469753
44da0ede5782,0.1,glucose_lactate_transport,3,discordance_extraction,0.13953617664829523,0.33996600339966004,positive,diff_stability,,interpolate,0.744925507449255
44da0ede5782,0.1,glucose_lactate_transport,3,discordance_overshoot,-0.052777940376458235,0.7564243575642435,positive,diff_stability,,interpolate,0.8404715084047151
44da0ede5782,0.1,glucose_lactate_transport,3,coupling_angle,0.0009000900090009,0.9939006099390061,positive,diff_stability,,interpolate,0.9939006099390062
44da0ede5782,0.1,glucose_lactate_transport,3,baseline_oef,-0.1665406540654065,0.39236076392360764,positive,diff_stability,,interpolate,0.7847215278472153
44da0ede5782,0.1,glucose_lactate_transport,3,macaque_vascular_CONTROL,0.4120943705134125,0.0316968303169683,positive,diff_stability,,interpolate,0.1584841515848415
44da0ede5782,0.1,glycolytic_enzymes,5,discordance_extraction,-0.06902785931837947,0.6303369663033697,positive,diff_stability,,interpolate,0.787921207879212
44da0ede5782,0.1,glycolytic_enzymes,5,discordance_overshoot,0.11053220690630047,0.49275072492750727,positive,diff_stability,,interpolate,0.7930635507877783
44da0ede5782,0.1,glycolytic_enzymes,5,coupling_angle,-0.07105910591059104,0.5786421357864213,positive,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,glycolytic_enzymes,5,baseline_oef,-0.0484128412841284,0.8038196180381961,positive,diff_stability,,interpolate,0.9678032196780322
44da0ede5782,0.1,glycolytic_enzymes,5,macaque_vascular_CONTROL,-0.10110826581587674,0.5549445055494451,positive,diff_stability,,interpolate,0.7927778650706357
44da0ede5782,0.1,interneuron_subclass,4,discordance_extraction,-0.045334513011800574,0.7452254774522548,,diff_stability,,interpolate,0.8280283082802831
44da0ede5782,0.1,interneuron_subclass,4,discordance_overshoot,0.1397643622305319,0.38446155384461556,,diff_stability,,interpolate,0.7930635507877783
44da0ede5782,0.1,interneuron_subclass,4,coupling_angle,-0.1417221722172217,0.2532746725327467,,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,interneuron_subclass,4,baseline_oef,-0.09006900690069006,0.6561343865613438,,diff_stability,,interpolate,0.9678032196780322
44da0ede5782,0.1,interneuron_subclass,4,macaque_vascular_CONTROL,-0.11422694261366023,0.5068493150684932,,diff_stability,,interpolate,0.7927778650706357
44da0ede5782,0.1,HALLMARK_GLYCOLYSIS,99,discordance_extraction,-0.11040244805542035,0.44695530446955306,positive,diff_stability,,interpolate,0.744925507449255
44da0ede5782,0.1,HALLMARK_GLYCOLYSIS,99,discordance_overshoot,0.23187152599092942,0.14178582141785823,positive,diff_stability,,interpolate,0.7089291070892911
44da0ede5782,0.1,HALLMARK_GLYCOLYSIS,99,coupling_angle,-0.1107230723072307,0.3748625137486251,positive,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,HALLMARK_GLYCOLYSIS,99,baseline_oef,-0.08117611761176118,0.685031496850315,positive,diff_stability,,interpolate,0.9678032196780322
44da0ede5782,0.1,HALLMARK_GLYCOLYSIS,99,macaque_vascular_CONTROL,-0.22801309768691488,0.19608039196080393,positive,diff_stability,,interpolate,0.49020097990200984
44da0ede5782,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,discordance_extraction,-7.221746397738045e-05,0.9996000399960004,negative,diff_stability,,interpolate,0.9996000399960006
44da0ede5782,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,discordance_overshoot,0.1483450648843718,0.35636436356364365,negative,diff_stability,,interpolate,0.7930635507877783
44da0ede5782,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,coupling_angle,-0.0783078307830783,0.5375462453754625,negative,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,baseline_oef,-0.2288388838883888,0.22597740225977403,negative,diff_stability,,interpolate,0.5649435056494351
44da0ede5782,0.1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,100,macaque_vascular_CONTROL,0.054342806767138235,0.7483251674832517,negative,diff_stability,,interpolate,0.8314724083147241
44da0ede5782,0.1,HALLMARK_ANGIOGENESIS,14,discordance_extraction,0.14131754075973732,0.33396660333966605,positive,diff_stability,,interpolate,0.744925507449255
44da0ede5782,0.1,HALLMARK_ANGIOGENESIS,14,discordance_overshoot,0.014772528061133846,0.9294070592940706,positive,diff_stability,,interpolate,0.9294070592940706
44da0ede5782,0.1,HALLMARK_ANGIOGENESIS,14,coupling_angle,0.012073207320732072,0.9248075192480751,positive,diff_stability,,interpolate,0.9939006099390062
44da0ede5782,0.1,HALLMARK_ANGIOGENESIS,14,baseline_oef,-0.42419441944194414,0.026297370262973702,positive,diff_stability,,interpolate,0.1314868513148685
44da0ede5782,0.1,HALLMARK_ANGIOGENESIS,14,macaque_vascular_CONTROL,0.1171655262163637,0.49625037496250374,positive,diff_stability,,interpolate,0.7927778650706357
44da0ede5782,0.1,HALLMARK_HYPOXIA,101,discordance_extraction,0.1277105669219992,0.38206179382061795,positive,diff_stability,,interpolate,0.744925507449255
44da0ede5782,0.1,HALLMARK_HYPOXIA,101,discordance_overshoot,0.11953412217288142,0.4570542945705429,positive,diff_stability,,interpolate,0.7930635507877783
44da0ede5782,0.1,HALLMARK_HYPOXIA,101,coupling_angle,-0.19913591359135913,0.10158984101589841,positive,diff_stability,,interpolate,0.8266316225520305
44da0ede5782,0.1,HALLMARK_HYPOXIA,101,baseline_oef,-0.2911251125112511,0.12448755124487551,positive,diff_stability,,interpolate,0.4149585041495851
44da0ede5782,0.1,HALLMARK_HYPOXIA,101,macaque_vascular_CONTROL,-0.027706645396918684,0.8704129587041296,positive,diff_stability,,interpolate,0.8704129587041296
44da0ede5782,0.2,interneuron_subclass,3,discordance_extraction,0.08994685138382735,0.535046495350465,,diff_stability,,interpolate,0.8520397960203979
44da0ede5782,0.2,interneuron_subclass,3,discordance_overshoot,0.00732909946169492,0.9649035096490352,,diff_stability,,interpolate,0.9649035096490352
44da0ede5782,0.2,interneuron_subclass,3,coupling_angle,-0.18988298829882988,0.12198780121987801,,diff_stability,,interpolate,0.30496950304969506
44da0ede5782,0.2,interneuron_subclass,3,baseline_oef,-0.14898289828982897,0.4490550944905509,,diff_stability,,interpolate,0.5572442755724427
44da0ede5782,0.2,interneuron_subclass,3,macaque_vascular_CONTROL,0.05278955543428067,0.754024597540246,,diff_stability,,interpolate,0.8734126587341265
44da0ede5782,0.2,HALLMARK_GLYCOLYSIS,56,discordance_extraction,-0.05846605521168759,0.6816318368163183,positive,diff_stability,,interpolate,0.8520397960203979
44da0ede5782,0.2,HALLMARK_GLYCOLYSIS,56,discordance_overshoot,0.21958415234496795,0.1655834416558344,positive,diff_stability,,interpolate,0.827917208279172
44da0ede5782,0.2,HALLMARK_GLYCOLYSIS,56,coupling_angle,-0.10069006900690068,0.42225777422257776,positive,diff_stability,,interpolate,0.7037629570376297
44da0ede5782,0.2,HALLMARK_GLYCOLYSIS,56,baseline_oef,-0.11689168916891689,0.5572442755724427,positive,diff_stability,,interpolate,0.5572442755724427
44da0ede5782,0.2,HALLMARK_GLYCOLYSIS,56,macaque_vascular_CONTROL,-0.27179799336719696,0.13588641135886412,positive,diff_stability,,interpolate,0.6794320567943206
44da0ede5782,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_extraction,-0.02101528201741771,0.8822117788221178,negative,diff_stability,,interpolate,0.8822117788221178
44da0ede5782,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,discordance_overshoot,0.14989753422847463,0.35256474352564743,negative,diff_stability,,interpolate,0.8814118588141185
44da0ede5782,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,coupling_angle,-0.041512151215121515,0.7465253474652535,negative,diff_stability,,interpolate,0.8186181381861812
44da0ede5782,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,baseline_oef,-0.2545454545454545,0.1775822417758224,negative,diff_stability,,interpolate,0.295970402959704
44da0ede5782,0.2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,34,macaque_vascular_CONTROL,0.027034969144872165,0.8734126587341265,negative,diff_stability,,interpolate,0.8734126587341265
44da0ede5782,0.2,HALLMARK_ANGIOGENESIS,10,discordance_extraction,0.11939352232060424,0.4116588341165883,positive,diff_stability,,interpolate,0.8520397960203979
44da0ede5782,0.2,HALLMARK_ANGIOGENESIS,10,discordance_overshoot,-0.020976388114506146,0.9012098790120988,positive,diff_stability,,interpolate,0.9649035096490352
44da0ede5782,0.2,HALLMARK_ANGIOGENESIS,10,coupling_angle,0.029222922292229222,0.8186181381861813,positive,diff_stability,,interpolate,0.8186181381861812
44da0ede5782,0.2,HALLMARK_ANGIOGENESIS,10,baseline_oef,-0.3747494749474947,0.048995100489951,positive,diff_stability,,interpolate,0.18223177682231778
44da0ede5782,0.2,HALLMARK_ANGIOGENESIS,10,macaque_vascular_CONTROL,0.17996725578271272,0.2993700629937006,positive,diff_stability,,interpolate,0.7484251574842515
44da0ede5782,0.2,HALLMARK_HYPOXIA,63,discordance_extraction,0.22742483030876728,0.11808819118088192,positive,diff_stability,,interpolate,0.5904409559044096
44da0ede5782,0.2,HALLMARK_HYPOXIA,63,discordance_overshoot,0.042512387271654024,0.8046195380461953,positive,diff_stability,,interpolate,0.9649035096490352
44da0ede5782,0.2,HALLMARK_HYPOXIA,63,coupling_angle,-0.19626762676267623,0.1080891910808919,positive,diff_stability,,interpolate,0.30496950304969506
44da0ede5782,0.2,HALLMARK_HYPOXIA,63,baseline_oef,-0.34270627062706266,0.07289271072892711,positive,diff_stability,,interpolate,0.18223177682231778
44da0ede5782,0.2,HALLMARK_HYPOXIA,63,macaque_vascular_CONTROL,0.12067083665673144,0.48205179482051796,positive,diff_stability,,interpolate,0.8034196580341967
886480d1a87d,0.0,endothelial,6,discordance_extraction,0.09110834892946357,0.5291470852914708,negative,diff_stability,,interpolate,0.8031396860313968
886480d1a87d,0.0,endothelial,6,discordance_overshoot,-0.10023656718630046,0.5366463353664633,negative,diff_stability,,interpolate,0.7904542879045429
886480d1a87d,0.0,endothelial,6,coupling_angle,0.03594359435943594,0.7805219478052194,negative,diff_stability,,interpolate,0.9004799520047995
886480d1a87d,0.0,endothelial,6,baseline_oef,0.01777377737773777,0.9294070592940706,negative,diff_stability,,interpolate,0.9294070592940706
886480d1a87d,0.0,endothelial,6,macaque_vascular_CONTROL,0.4676336006045086,0.011198880111988802,negative,diff_stability,,interpolate,0.06159384061593841
886480d1a87d,0.0,pericyte_mural,4,discordance_extraction,0.11542757992384642,0.42595740425957407,negative,diff_stability,,interpolate,0.8031396860313968
886480d1a87d,0.0,pericyte_mural,4,discordance_overshoot,0.10789060209210992,0.5048495150484952,negative,diff_stability,,interpolate,0.7904542879045429
886480d1a87d,0.0,pericyte_mural,4,coupling_angle,-0.04484848484848484,0.7264273572642735,negative,diff_stability,,interpolate,0.9004799520047995
886480d1a87d,0.0,pericyte_mural,4,baseline_oef,-0.39827182718271825,0.035996400359964,negative,diff_stability,,interpolate,0.22987701229877014
886480d1a87d,0.0,pericyte_mural,4,macaque_vascular_CONTROL,-0.0777255362915075,0.651034896510349,negative,diff_stability,,interpolate,0.7957093179570932
886480d1a87d,0.0,astrocyte,4,discordance_extraction,-0.25979630853662805,0.0756924307569243,,diff_stability,,interpolate,0.41630836916308367
886480d1a87d,0.0,astrocyte,4,discordance_overshoot,0.3022561535799651,0.05019498050194981,,diff_stability,,interpolate,0.5521447855214479
886480d1a87d,0.0,astrocyte,4,coupling_angle,-0.12956495649564956,0.2980701929807019,,diff_stability,,interpolate,0.6557544245575443
886480d1a87d,0.0,astrocyte,4,baseline_oef,-0.07728772877287728,0.6985301469853015,,diff_stability,,interpolate,0.9120287971202881
886480d1a87d,0.0,astrocyte,4,macaque_vascular_CONTROL,-0.3003022543134209,0.1060893910608939,,diff_stability,,interpolate,0.29174582541745825
886480d1a87d,0.0,glucose_lactate_transport,5,discordance_extraction,0.26729488854627936,0.0680931906809319,positive,diff_stability,,interpolate,0.41630836916308367
886480d1a87d,0.0,glucose_lactate_transport,5,discordance_overshoot,-0.15997053299602582,0.3187681231876812,positive,diff_stability,,interpolate,0.7904542879045429
886480d1a87d,0.0,glucose_lactate_transport,5,coupling_angle,0.029210921092109206,0.8186181381861813,positive,diff_stability,,interpolate,0.9004799520047995
886480d1a87d,0.0,glucose_lactate_transport,5,baseline_oef,-0.096009600960096,0.6334366563343665,positive,diff_stability,,interpolate,0.9120287971202881
886480d1a87d,0.0,glucose_lactate_transport,5,macaque_vascular_CONTROL,0.38205784811720744,0.044995500449955005,positive,diff_stability,,interpolate,0.16498350164983502
