gene,rho,p_spin,p_fdr
ST8SIA3,0.09431743174317436,0.6342365763423657,0.9999000099990001
CEP83,0.09425742574257429,0.7071292870712929,0.9999000099990001
GALNT14,0.09420942094209425,0.7464253574642535,0.9999000099990001
FSTL4,0.09416141614161419,0.7143285671432856,0.9999000099990001
TIMM13,0.09410141014101414,0.7444255574442555,0.9999000099990001
FRMD3,0.09410141014101409,0.7124287571242875,0.9999000099990001
CEP135,0.09407740774077408,0.6395360463953604,0.9999000099990001
SLCO3A1,0.09405340534053405,0.6296370362963704,0.9999000099990001
POLB,0.09401740174017406,0.48875112488751127,0.9999000099990001
PRR22,0.09401740174017403,0.6492350764923508,0.9999000099990001
CPT1C,0.09399339933993403,0.69003099690031,0.9999000099990001
FIP1L1,0.0938733873387339,0.7455254474552545,0.9999000099990001
KAT2A,0.09386138613861386,0.5960403959604039,0.9999000099990001
ZC3H4,0.09383738373837384,0.6095390460953904,0.9999000099990001
SAP30BP,0.0938133813381338,0.6113388661133886,0.9999000099990001
KMT2E,0.09371737173717373,0.6458354164583542,0.9999000099990001
RAD52,0.09354935493549353,0.6001399860013998,0.9999000099990001
YY1P2,0.09348934893489351,0.49865013498650135,0.9999000099990001
TANGO6,0.09342934293429345,0.6766323367663234,0.9999000099990001
PHF19,0.09330933093309335,0.5814418558144185,0.9999000099990001
MYCNOS,0.0932613261326133,0.5042495750424958,0.9999000099990001
TMEM229A,0.09321332133213325,0.6441355864413558,0.9999000099990001
PDGFD,0.09321332133213324,0.7304269573042695,0.9999000099990001
DMAP1,0.09317731773177318,0.46435356464353567,0.9999000099990001
PSENEN,0.09310531053105309,0.7534246575342466,0.9999000099990001
CALB1,0.09305730573057307,0.7815218478152185,0.9999000099990001
ATP8A1,0.09305730573057304,0.5895410458954105,0.9999000099990001
ASB1,0.09296129612961297,0.5764423557644236,0.9999000099990001
TMEM205,0.09286528652865289,0.5176482351764824,0.9999000099990001
LOC101927420,0.0927812781278128,0.694030596940306,0.9999000099990001
PHF13,0.09276927692769282,0.7272272772722728,0.9999000099990001
MYO19,0.09276927692769277,0.6674332566743326,0.9999000099990001
LNPK,0.09270927092709275,0.6483351664833517,0.9999000099990001
TSPAN17,0.09263726372637265,0.5749425057494251,0.9999000099990001
CACNA1B,0.09254125412541256,0.6317368263173683,0.9999000099990001
FAM57A,0.0924092409240924,0.6294370562943705,0.9999000099990001
DMD,0.09227722772277229,0.6239376062393761,0.9999000099990001
FGF18,0.09227722772277222,0.6154384561543845,0.9999000099990001
DOPEY1,0.09219321932193218,0.6597340265973403,0.9999000099990001
NUDT16L1,0.09218121812181221,0.7369263073692631,0.9999000099990001
ATP11B,0.09216921692169217,0.6180381961803819,0.9999000099990001
ZXDC,0.09212121212121217,0.5345465453454654,0.9999000099990001
OR7E91P,0.09212121212121213,0.7348265173482652,0.9999000099990001
EXOSC4,0.09208520852085209,0.6997300269973002,0.9999000099990001
FAM49A,0.09197719771977199,0.7387261273872613,0.9999000099990001
SPP1,0.09195319531953196,0.5698430156984302,0.9999000099990001
IL13RA1,0.09195319531953194,0.5974402559744025,0.9999000099990001
TMEM268,0.0919051905190519,0.6387361263873612,0.9999000099990001
POU6F2,0.09185718571857185,0.601939806019398,0.9999000099990001
TSPAN3,0.09182118211821182,0.5484451554844516,0.9999000099990001
METTL15,0.09180918091809183,0.7247275272472753,0.9999000099990001
TRIM27,0.09179717971797181,0.7617238276172382,0.9999000099990001
SLC36A1,0.09176117611761175,0.6684331566843316,0.9999000099990001
LRR1,0.09167716771677166,0.6214378562143785,0.9999000099990001
TRIM7,0.09167716771677166,0.7211278872112789,0.9999000099990001
ILKAP,0.09158115811581158,0.6517348265173483,0.9999000099990001
C11orf65,0.09156915691569159,0.5660433956604339,0.9999000099990001
GRM8,0.09156915691569159,0.6321367863213678,0.9999000099990001
ANKRD36BP2,0.0914011401140114,0.6779322067793221,0.9999000099990001
LOC642929,0.09138913891389142,0.5192480751924807,0.9999000099990001
ZNRF2,0.0912571257125713,0.6340365963403659,0.9999000099990001
STXBP3,0.09105310531053107,0.5567443255674432,0.9999000099990001
CTNNA1,0.09102910291029104,0.6157384261573843,0.9999000099990001
NFYC,0.090981098109811,0.5704429557044296,0.9999000099990001
HLA-F,0.09084908490849086,0.41045895410458955,0.9999000099990001
TKFC,0.09083708370837086,0.7434256574342566,0.9999000099990001
MRPL28,0.09080108010801083,0.7556244375562444,0.9999000099990001
RAB32,0.0907770777077708,0.7028297170282972,0.9999000099990001
ZNF136,0.09074107410741075,0.6175382461753824,0.9999000099990001
CEP57,0.09068106810681069,0.716928307169283,0.9999000099990001
ONECUT1,0.09066906690669066,0.6847315268473153,0.9999000099990001
INTS8,0.09051305130513052,0.6853314668533147,0.9999000099990001
TMEM127,0.09045304530453047,0.6395360463953604,0.9999000099990001
FRG1JP,0.09036903690369039,0.42745725427457254,0.9999000099990001
HELQ,0.09026102610261028,0.5793420657934206,0.9999000099990001
FSTL5,0.09022502250225024,0.791920807919208,0.9999000099990001
SPTBN1,0.09014101410141016,0.5404459554044595,0.9999000099990001
DNAL4,0.08998499849984998,0.7375262473752625,0.9999000099990001
PLEKHF2,0.08997299729972996,0.4811518848115188,0.9999000099990001
HSF4,0.08987698769876987,0.6433356664333567,0.9999000099990001
ZNF205-AS1,0.08984098409840985,0.5652434756524347,0.9999000099990001
TFDP1,0.08980498049804983,0.5629437056294371,0.9999000099990001
KPNA5,0.0897929792979298,0.6405359464053595,0.9999000099990001
HLA-DPB1,0.08976897689768977,0.5437456254374563,0.9999000099990001
PDGFB,0.0896729672967297,0.6985301469853015,0.9999000099990001
HS3ST4,0.08955295529552958,0.5487451254874512,0.9999000099990001
WDSUB1,0.0895049504950495,0.5429457054294571,0.9999000099990001
C1orf122,0.08948094809480954,0.7481251874812519,0.9999000099990001
NGLY1,0.08948094809480951,0.6386361363863614,0.9999000099990001
FAM196A,0.08931293129312932,0.6807319268073193,0.9999000099990001
SYT5,0.08913291329132915,0.6735326467353264,0.9999000099990001
ZNF419,0.08913291329132911,0.4911508849115088,0.9999000099990001
LSM4,0.08912091209120912,0.7227277272272773,0.9999000099990001
SCUBE2,0.08910891089108913,0.7407259274072593,0.9999000099990001
DAP,0.08902490249024905,0.51994800519948,0.9999000099990001
POLD3,0.08891689168916891,0.6055394460553944,0.9999000099990001
PPP2R5A,0.08891689168916891,0.5886411358864113,0.9999000099990001
PON3,0.08889288928892893,0.6852314768523148,0.9999000099990001
C1orf115,0.08885688568856887,0.6593340665933407,0.9999000099990001
DBF4,0.08878487848784883,0.575042495750425,0.9999000099990001
PIGP,0.08861686168616865,0.5999400059994,0.9999000099990001
PTPRC,0.08860486048604863,0.6412358764123588,0.9999000099990001
GUCY1A1,0.08853285328532856,0.6927307269273073,0.9999000099990001
SACS,0.08849684968496849,0.6312368763123688,0.9999000099990001
TAS2R31,0.08842484248424845,0.6603339666033397,0.9999000099990001
TCTA,0.08842484248424844,0.7409259074092591,0.9999000099990001
UBE2D1,0.08840084008400836,0.6596340365963403,0.9999000099990001
HRH2,0.08835283528352836,0.6143385661433857,0.9999000099990001
STMN1,0.08831683168316834,0.7116288371162883,0.9999000099990001
ENTPD6,0.08828082808280828,0.7082291770822917,0.9999000099990001
SELENOK,0.08794479447944797,0.7456254374562544,0.9999000099990001
EHD2,0.08792079207920793,0.6355364463553644,0.9999000099990001
CPNE8,0.08790879087908793,0.668933106689331,0.9999000099990001
CNKSR2,0.08781278127812783,0.6855314468553144,0.9999000099990001
CDH4,0.08757275727572761,0.7352264773522648,0.9999000099990001
CASK,0.08753675367536758,0.6721327867213278,0.9999000099990001
CXXC4,0.08748874887488753,0.7310268973102689,0.9999000099990001
TMSB10,0.0873927392739274,0.7322267773222678,0.9999000099990001
LRRC34,0.0873687368736874,0.7229277072292771,0.9999000099990001
GNAZ,0.08736873687368737,0.7066293370662934,0.9999000099990001
KLF8,0.08733273327332736,0.7513248675132487,0.9999000099990001
TMEM109,0.08720072007200722,0.6133386661333866,0.9999000099990001
ABR,0.08718871887188723,0.6149385061493851,0.9999000099990001
N4BP1,0.0871887188718872,0.6138386161383862,0.9999000099990001
KLHL13,0.08718871887188719,0.702029797020298,0.9999000099990001
HMBS,0.08708070807080709,0.6744325567443256,0.9999000099990001
CYB5A,0.08681668166816685,0.6641335866413358,0.9999000099990001
ZNF454,0.08673267326732673,0.5141485851414859,0.9999000099990001
SLC25A14,0.0866966696669667,0.7334266573342666,0.9999000099990001
TEK,0.08668466846684669,0.6581341865813418,0.9999000099990001
PPP3CB,0.08668466846684668,0.7437256274372562,0.9999000099990001
TSNARE1,0.08657665766576658,0.6928307169283072,0.9999000099990001
RPP25,0.0865646564656466,0.6046395360463953,0.9999000099990001
MAPK1,0.08655265526552658,0.7336266373362663,0.9999000099990001
TRAPPC6A,0.08655265526552658,0.7188281171882812,0.9999000099990001
DISP2,0.08651665166516656,0.7522247775222478,0.9999000099990001
NIPA1,0.08644464446444647,0.7016298370162983,0.9999000099990001
IL13RA2,0.08634863486348637,0.7785221477852214,0.9999000099990001
PRRT2,0.08626462646264627,0.6072392760723928,0.9999000099990001
PYDC1,0.08625262526252625,0.76002399760024,0.9999000099990001
ZNF318,0.08615661566156618,0.5618438156184381,0.9999000099990001
VWF,0.08613261326132618,0.6236376362363764,0.9999000099990001
GET4,0.08601260126012603,0.6913308669133087,0.9999000099990001
CPNE7,0.08597659765976605,0.7762223777622238,0.9999000099990001
HAUS8,0.08597659765976598,0.6958304169583042,0.9999000099990001
DRD2,0.085952595259526,0.678032196780322,0.9999000099990001
LIMS2,0.08590459045904593,0.5745425457454254,0.9999000099990001
SMARCA1,0.0858925892589259,0.7443255674432556,0.9999000099990001
ZMYM4,0.08589258925892589,0.6903309669033096,0.9999000099990001
FUCA1,0.08566456645664569,0.7758224177582241,0.9999000099990001
TNR,0.08564056405640566,0.6655334466553344,0.9999000099990001
NUDT12,0.08552055205520552,0.6297370262973703,0.9999000099990001
BYSL,0.08550855085508552,0.7767223277672233,0.9999000099990001
AFAP1L2,0.08546054605460546,0.6657334266573343,0.9999000099990001
APPBP2,0.08544854485448544,0.5685431456854314,0.9999000099990001
TOX3,0.08542454245424547,0.7795220477952205,0.9999000099990001
ZNF230,0.0852925292529253,0.6666333366663334,0.9999000099990001
NEURL3,0.08526852685268528,0.7379262073792621,0.9999000099990001
RPL23A,0.08514851485148513,0.5725427457254274,0.9999000099990001
RAD17,0.0850765076507651,0.7356264373562644,0.9999000099990001
FBXO32,0.08506450645064505,0.6942305769423057,0.9999000099990001
SPPL3,0.08474047404740477,0.7851214878512148,0.9999000099990001
F7,0.08470447044704474,0.3845615438456154,0.9999000099990001
CYP4X1,0.08469246924692472,0.6619338066193381,0.9999000099990001
CASP3,0.0846684668466847,0.6482351764823517,0.9999000099990001
USP46,0.0845724572457246,0.5662433756624338,0.9999000099990001
MZT1,0.08457245724572454,0.7350264973502649,0.9999000099990001
DGCR6,0.08454845484548454,0.7292270772922708,0.9999000099990001
CREB3L3,0.08454845484548454,0.7091290870912909,0.9999000099990001
TBC1D26,0.08452445244524454,0.7715228477152285,0.9999000099990001
UNC5A,0.08448844884488452,0.4557544245575442,0.9999000099990001
SELENOP,0.0844884488448845,0.5801419858014198,0.9999000099990001
RNF181,0.08445244524452447,0.7529247075292471,0.9999000099990001
PCDHB14,0.08445244524452442,0.689031096890311,0.9999000099990001
PECR,0.0842604260426043,0.7115288471152885,0.9999000099990001
FBXO2,0.0842604260426043,0.722027797220278,0.9999000099990001
CSTF3,0.0842244224422442,0.6356364363563644,0.9999000099990001
EML5,0.08418841884188419,0.72002799720028,0.9999000099990001
TMEM39A,0.0840804080408041,0.6423357664233577,0.9999000099990001
MRPL58,0.08379237923792379,0.6184381561843816,0.9999000099990001
DRAIC,0.08370837083708371,0.7081291870812919,0.9999000099990001
DHX40,0.08358835883588364,0.6996300369963003,0.9999000099990001
KAZALD1,0.08356435643564356,0.6595340465953404,0.9999000099990001
HCLS1,0.08348034803480349,0.6448355164483551,0.9999000099990001
MAN1A1,0.08344434443444347,0.7531246875312468,0.9999000099990001
JMJD7,0.08342034203420344,0.7015298470152985,0.9999000099990001
USP16,0.08328832883288328,0.6651334866513349,0.9999000099990001
ZNF653,0.08327632763276328,0.5661433856614339,0.9999000099990001
IGFBP2,0.08318031803180319,0.6487351264873512,0.9999000099990001
NBAS,0.08310831083108314,0.7356264373562644,0.9999000099990001
HEY1,0.08307230723072308,0.5562443755624438,0.9999000099990001
DPY19L2P3,0.08304830483048305,0.7598240175982401,0.9999000099990001
FAM46A,0.08301230123012304,0.7225277472252775,0.9999000099990001
DHX36,0.082952295229523,0.7836216378362164,0.9999000099990001
ZCCHC11,0.08294029402940295,0.6688331166883311,0.9999000099990001
CENPJ,0.08292829282928293,0.7713228677132287,0.9999000099990001
C2orf69,0.08292829282928293,0.7092290770922908,0.9999000099990001
ZNF502,0.08291629162916292,0.7618238176182381,0.9999000099990001
MPZL3,0.08272427242724274,0.674932506749325,0.9999000099990001
OSBPL5,0.08272427242724274,0.6407359264073592,0.9999000099990001
WDR81,0.08268826882688271,0.5911408859114089,0.9999000099990001
PRH2,0.0826882688268827,0.6712328767123288,0.9999000099990001
DCTPP1,0.08264026402640264,0.7841215878412159,0.9999000099990001
NLRP3,0.08259225922592262,0.6847315268473153,0.9999000099990001
SESTD1,0.08253225322532252,0.6498350164983502,0.9999000099990001
EHMT1,0.08249624962496249,0.6413358664133587,0.9999000099990001
JAKMIP2,0.08244824482448244,0.6592340765923408,0.9999000099990001
MYO15A,0.08242424242424241,0.650934906509349,0.9999000099990001
ZNF268,0.08238823882388238,0.7183281671832816,0.9999000099990001
TMEM170B,0.08226822682268228,0.6224377562243776,0.9999000099990001
PCDH7,0.08218421842184218,0.7098290170982902,0.9999000099990001
RRAGD,0.08216021602160219,0.7124287571242875,0.9999000099990001
LRCH2,0.08214821482148219,0.7471252874712528,0.9999000099990001
ZNF71,0.08206420642064205,0.5921407859214078,0.9999000099990001
HLA-DPB2,0.08205220522052206,0.6096390360963904,0.9999000099990001
P2RX5,0.08190819081908196,0.7625237476252374,0.9999000099990001
STAG1,0.08182418241824187,0.6896310368963103,0.9999000099990001
GTF3C3,0.08174017401740175,0.5838416158384162,0.9999000099990001
MYCBP2,0.0816081608160816,0.638936106389361,0.9999000099990001
ZNF26,0.0815961596159616,0.6677332266773323,0.9999000099990001
UBE2A,0.08153615361536157,0.7619238076192381,0.9999000099990001
ADNP2,0.08148814881488145,0.6281371862813718,0.9999000099990001
FOXP1,0.08138013801380138,0.7004299570042996,0.9999000099990001
SETDB1,0.08133213321332132,0.6032396760323968,0.9999000099990001
SOX4,0.08128412841284129,0.7867213278672133,0.9999000099990001
ELP2,0.08120012001200119,0.7073292670732927,0.9999000099990001
SIGIRR,0.08115211521152116,0.6757324267573243,0.9999000099990001
GNL3L,0.08115211521152113,0.5988401159884011,0.9999000099990001
DDX39A,0.08109210921092105,0.6047395260473952,0.9999000099990001
NOXO1,0.08106810681068109,0.8013198680131987,0.9999000099990001
SPA17,0.0807920792079208,0.6703329667033296,0.9999000099990001
ANKLE2,0.08073207320732075,0.7786221377862214,0.9999000099990001
PDE3A,0.08070807080708074,0.6864313568643136,0.9999000099990001
CDC42BPA,0.08064806480648065,0.6864313568643136,0.9999000099990001
ADGRE5,0.0802760276027603,0.5517448255174483,0.9999000099990001
VPS54,0.08019201920192018,0.671032896710329,0.9999000099990001
NAA10,0.08016801680168019,0.7447255274472553,0.9999000099990001
HERPUD1,0.08013201320132016,0.6561343865613438,0.9999000099990001
AMOTL1,0.08009600960096014,0.5758424157584242,0.9999000099990001
NAGA,0.08009600960096014,0.5267473252674733,0.9999000099990001
TMEM61,0.08008400840084011,0.6815318468153184,0.9999000099990001
LRRC55,0.08007200720072004,0.5578442155784421,0.9999000099990001
HSP90B1,0.08003600360036008,0.738026197380262,0.9999000099990001
DNAJB6,0.07993999399939997,0.7654234576542346,0.9999000099990001
MRGBP,0.07986798679867987,0.6444355564443556,0.9999000099990001
CRLF1,0.07983198319831983,0.7441255874412559,0.9999000099990001
UAP1,0.07978397839783981,0.7615238476152385,0.9999000099990001
PRDX6,0.07969996999699971,0.6009399060093991,0.9999000099990001
CARD19,0.07960396039603962,0.6154384561543845,0.9999000099990001
SYT4,0.07959195919591962,0.6838316168383162,0.9999000099990001
LOC105374952,0.07951995199519954,0.7264273572642735,0.9999000099990001
PGBD2,0.07951995199519954,0.7684231576842315,0.9999000099990001
ZCCHC6,0.07950795079507952,0.6411358864113589,0.9999000099990001
SSR4,0.07948394839483951,0.762023797620238,0.9999000099990001
NFKBIA,0.07942394239423943,0.6436356364363564,0.9999000099990001
C8orf58,0.07942394239423943,0.7002299770022997,0.9999000099990001
TERF1,0.07941194119411943,0.7443255674432556,0.9999000099990001
SPAG16,0.0793999399939994,0.6503349665033497,0.9999000099990001
KLHL36,0.07936393639363935,0.7131286871312869,0.9999000099990001
KLK5,0.07935193519351937,0.8021197880211979,0.9999000099990001
ADRA2A,0.07935193519351935,0.6316368363163684,0.9999000099990001
DCX,0.07930393039303935,0.6252374762523748,0.9999000099990001
NOXA1,0.0792919291929193,0.48035196480351966,0.9999000099990001
RPH3A,0.07921992199219925,0.6498350164983502,0.9999000099990001
PTGS2,0.07909990999099914,0.6877312268773123,0.9999000099990001
ERMP1,0.07909990999099913,0.6806319368063194,0.9999000099990001
VAT1,0.07908790879087912,0.7843215678432157,0.9999000099990001
TAF9B,0.0790759075907591,0.6861313868613139,0.9999000099990001
CUX2,0.079003900390039,0.7185281471852815,0.9999000099990001
IQCD,0.078991899189919,0.7121287871212879,0.9999000099990001
BOP1,0.07879987998799881,0.7232276772322768,0.9999000099990001
SENP1,0.07876387638763876,0.6812318768123188,0.9999000099990001
B9D1,0.07875187518751878,0.7938206179382061,0.9999000099990001
SIDT2,0.07873987398739872,0.679032096790321,0.9999000099990001
FAM71F1,0.07872787278727875,0.799020097990201,0.9999000099990001
S1PR2,0.07871587158715873,0.6882311768823117,0.9999000099990001
MANEAL,0.07870387038703872,0.7713228677132287,0.9999000099990001
TAS2R14,0.07866786678667866,0.7367263273672633,0.9999000099990001
RNF7,0.0786558655865587,0.7657234276572342,0.9999000099990001
HLA-B,0.07865586558655868,0.49625037496250374,0.9999000099990001
S100A1,0.07858385838583859,0.5834416558344165,0.9999000099990001
SLC6A16,0.07842784278427846,0.6139386061393861,0.9999000099990001
CXXC1,0.07828382838283827,0.49535046495350465,0.9999000099990001
EIF1AD,0.07823582358235825,0.7598240175982401,0.9999000099990001
RPL13A,0.07822382238223824,0.5745425457454254,0.9999000099990001
SPATA33,0.07822382238223824,0.7787221277872213,0.9999000099990001
BCHE,0.07811581158115813,0.5008499150084992,0.9999000099990001
DIAPH1,0.07807980798079811,0.7179282071792821,0.9999000099990001
OTUD6B-AS1,0.07806780678067807,0.7052294770522948,0.9999000099990001
EEF1G,0.07804380438043806,0.7249275072492751,0.9999000099990001
SLC35A2,0.07795979597959796,0.7608239176082392,0.9999000099990001
RGS14,0.07789978997899792,0.6963303669633036,0.9999000099990001
CMBL,0.07788778877887792,0.6479352064793521,0.9999000099990001
LCP1,0.0778877887788779,0.7265273472652735,0.9999000099990001
TUBD1,0.07780378037803778,0.7238276172382762,0.9999000099990001
PRKD3,0.07775577557755778,0.5851414858514149,0.9999000099990001
ZCCHC14,0.07775577557755778,0.6779322067793221,0.9999000099990001
CCDC85C,0.07771977197719773,0.7349265073492651,0.9999000099990001
ZBED5,0.07770777077707772,0.7154284571542846,0.9999000099990001
SLC35C1,0.07769576957695766,0.6561343865613438,0.9999000099990001
MRPL48,0.07764776477647765,0.7083291670832916,0.9999000099990001
ARMCX4,0.07759975997599758,0.7505249475052495,0.9999000099990001
NMNAT3,0.07753975397539753,0.7168283171682832,0.9999000099990001
NIF3L1,0.07740774077407742,0.6759324067593241,0.9999000099990001
DTX1,0.07733573357335734,0.7321267873212679,0.9999000099990001
ARL5A,0.07729972997299733,0.7045295470452955,0.9999000099990001
PPP1R2,0.07728772877287732,0.6115388461153884,0.9999000099990001
ZFP62,0.07727572757275727,0.6121387861213878,0.9999000099990001
IFT74,0.0771917191719172,0.6584341565843416,0.9999000099990001
TENM3,0.07716771677167719,0.7966203379662034,0.9999000099990001
DPYSL5,0.07716771677167718,0.6586341365863414,0.9999000099990001
ZNF660,0.07711971197119716,0.7306269373062694,0.9999000099990001
HIST1H2AE,0.07711971197119713,0.6621337866213378,0.9999000099990001
METTL14,0.07703570357035708,0.625037496250375,0.9999000099990001
GPM6A,0.07697569756975697,0.7629237076292371,0.9999000099990001
DNAAF2,0.076963696369637,0.7141285871412859,0.9999000099990001
LRFN5,0.0768556855685569,0.7454254574542546,0.9999000099990001
GRIA4,0.07677167716771678,0.5985401459854015,0.9999000099990001
TBL1X,0.07674767476747678,0.5377462253774623,0.9999000099990001
OGT,0.07669966996699673,0.704029597040296,0.9999000099990001
GCNA,0.07665166516651664,0.6746325367463254,0.9999000099990001
CSF1R,0.07663966396639665,0.6397360263973603,0.9999000099990001
NT5C3A,0.07662766276627665,0.6653334666533347,0.9999000099990001
DAD1,0.07651965196519654,0.7782221777822218,0.9999000099990001
CLYBL,0.0764956495649565,0.6801319868013199,0.9999000099990001
DGCR6L,0.07641164116411642,0.7465253474652535,0.9999000099990001
CSPG5,0.07631563156315636,0.6364363563643636,0.9999000099990001
PDE7A,0.07631563156315634,0.6939306069393061,0.9999000099990001
TCF20,0.07629162916291632,0.5901409859014098,0.9999000099990001
THSD7A,0.07620762076207618,0.7874212578742126,0.9999000099990001
ZNF37BP,0.07619561956195624,0.77992200779922,0.9999000099990001
HAUS6,0.07617161716171617,0.5038496150384961,0.9999000099990001
MATN4,0.07613561356135615,0.6876312368763123,0.9999000099990001
CRELD2,0.07597959795979602,0.7633236676332367,0.9999000099990001
PHF8,0.07594359435943596,0.6874312568743126,0.9999000099990001
ALKBH7,0.07577557755775577,0.791920807919208,0.9999000099990001
MYB,0.07569156915691572,0.774022597740226,0.9999000099990001
SLC39A8,0.07565556555655568,0.6951304869513049,0.9999000099990001
APPL2,0.07545154515451549,0.6184381561843816,0.9999000099990001
HYI,0.07534353435343538,0.7418258174182581,0.9999000099990001
HLA-A,0.07531953195319532,0.553044695530447,0.9999000099990001
LINS1,0.07530753075307531,0.6747325267473253,0.9999000099990001
ADRB2,0.07527152715271532,0.746025397460254,0.9999000099990001
SLC45A3,0.07525952595259527,0.5825417458254175,0.9999000099990001
HLA-H,0.07506750675067507,0.5832416758324167,0.9999000099990001
VARS2,0.075007500750075,0.6278372162783722,0.9999000099990001
ADI1,0.07479147914791481,0.6493350664933507,0.9999000099990001
NPNT,0.0746714671467147,0.775922407759224,0.9999000099990001
PSMB1,0.07467146714671466,0.8161183881611839,0.9999000099990001
KCNN3,0.07464746474647468,0.7383261673832616,0.9999000099990001
SHISA9,0.07462346234623464,0.8093190680931907,0.9999000099990001
MOB3B,0.07457545754575459,0.5826417358264173,0.9999000099990001
DNASE1L2,0.07443144314431445,0.7034296570342966,0.9999000099990001
SPTSSB,0.0743834383438344,0.7245275472452755,0.9999000099990001
CHCHD5,0.07434743474347437,0.7143285671432856,0.9999000099990001
ARFGAP3,0.07429942994299431,0.7635236476352365,0.9999000099990001
PPP1R15B,0.07426342634263425,0.7725227477252274,0.9999000099990001
TMEM38A,0.07421542154215423,0.7117288271172882,0.9999000099990001
RCL1,0.07411941194119412,0.6676332366763323,0.9999000099990001
ASH2L,0.07409540954095414,0.779022097790221,0.9999000099990001
CLUHP3,0.07408340834083413,0.7004299570042996,0.9999000099990001
STX5,0.07397539753975399,0.5637436256374363,0.9999000099990001
ALG1L,0.07397539753975399,0.7581241875812419,0.9999000099990001
PET100,0.07393939393939396,0.7574242575742426,0.9999000099990001
P2RY12,0.07390339033903393,0.7054294570542946,0.9999000099990001
COMT,0.07381938193819383,0.646035396460354,0.9999000099990001
SPEG,0.07374737473747375,0.6819318068193181,0.9999000099990001
LOC401320,0.07372337233723371,0.7235276472352765,0.9999000099990001
RNF144A,0.07365136513651369,0.7631236876312368,0.9999000099990001
SLC2A12,0.07365136513651366,0.7442255774422558,0.9999000099990001
KLHDC1,0.07363936393639367,0.728027197280272,0.9999000099990001
LDB1,0.07355535553555353,0.7601239876012399,0.9999000099990001
C14orf93,0.07344734473447341,0.5905409459054095,0.9999000099990001
TMEM67,0.07338733873387342,0.5755424457554245,0.9999000099990001
ANKS1B,0.07336333633363337,0.7736226377362264,0.9999000099990001
SCN3B,0.07333933393339336,0.8095190480951905,0.9999000099990001
MEI1,0.07332733273327331,0.7503249675032497,0.9999000099990001
GRIN2B,0.07326732673267328,0.7619238076192381,0.9999000099990001
MIEF2,0.07319531953195324,0.5705429457054294,0.9999000099990001
GJB1,0.07319531953195318,0.6492350764923508,0.9999000099990001
HNRNPK,0.07307530753075309,0.7053294670532947,0.9999000099990001
FIG4,0.07307530753075309,0.6448355164483551,0.9999000099990001
SYNJ2BP,0.07305130513051306,0.7061293870612939,0.9999000099990001
ARPC2,0.072979297929793,0.8054194580541946,0.9999000099990001
PAIP1,0.07294329432943297,0.6556344365563443,0.9999000099990001
LOC105372480,0.07287128712871291,0.7392260773922608,0.9999000099990001
FOXN3-AS1,0.07285928592859288,0.7729227077292271,0.9999000099990001
HSD17B10,0.07284728472847286,0.7623237676232377,0.9999000099990001
PLA2G5,0.07270327032703272,0.7787221277872213,0.9999000099990001
RAB27B,0.07248724872487251,0.7894210578942106,0.9999000099990001
MAP2K1,0.0724752475247525,0.775022497750225,0.9999000099990001
TXNDC11,0.07246324632463245,0.5998400159984002,0.9999000099990001
USHBP1,0.07237923792379233,0.6699330066993301,0.9999000099990001
RPS17,0.07234323432343237,0.6627337266273373,0.9999000099990001
PPIB,0.07230723072307234,0.7054294570542946,0.9999000099990001
ELOB,0.07223522352235226,0.7705229477052294,0.9999000099990001
SOWAHA,0.07218721872187221,0.7901209879012099,0.9999000099990001
KRT18P55,0.07217521752175217,0.6215378462153784,0.9999000099990001
OPRL1,0.07217521752175217,0.74002599740026,0.9999000099990001
POLR2J,0.07199519951995201,0.7333266673332667,0.9999000099990001
ULK1,0.07197119711971198,0.7989201079892011,0.9999000099990001
LRRC8C,0.07197119711971198,0.7573242675732427,0.9999000099990001
RSPH9,0.07191119111911193,0.817018298170183,0.9999000099990001
EPB41L4B,0.07182718271827183,0.7646235376462354,0.9999000099990001
NUP107,0.0718151815181518,0.6641335866413358,0.9999000099990001
KCNG1,0.07180318031803182,0.8162183781621838,0.9999000099990001
WFS1,0.07175517551755176,0.7509249075092491,0.9999000099990001
CHD5,0.07169516951695169,0.653034696530347,0.9999000099990001
GIN1,0.07163516351635163,0.6738326167383262,0.9999000099990001
PDIA5,0.07162316231623161,0.7771222877712228,0.9999000099990001
MMP16,0.07155115511551155,0.7476252374762524,0.9999000099990001
USP11,0.07147914791479149,0.7201279872012799,0.9999000099990001
SMOC1,0.07141914191419142,0.6538346165383462,0.9999000099990001
RPL39L,0.07137113711371137,0.801919808019198,0.9999000099990001
INPP5D,0.07116711671167114,0.6696330366963303,0.9999000099990001
JAM2,0.07099909990999098,0.7188281171882812,0.9999000099990001
ZC3H6,0.07098709870987101,0.7012298770122988,0.9999000099990001
C8orf82,0.070987098709871,0.6547345265473453,0.9999000099990001
RNF26,0.07097509750975098,0.7358264173582642,0.9999000099990001
CELF4,0.07096309630963099,0.7609239076092391,0.9999000099990001
MOK,0.07092709270927092,0.7634236576342366,0.9999000099990001
MEF2C,0.0709150915091509,0.6814318568143186,0.9999000099990001
STT3B,0.07086708670867091,0.6981301869813019,0.9999000099990001
FAM49B,0.07084308430843086,0.7059294070592941,0.9999000099990001
FAM181B,0.07084308430843085,0.6837316268373163,0.9999000099990001
